Name,Min-Weight,Timestep-Cycle,Max-Weight,Timestep-Cycle
sg178_mok044_27,500.0,1980-5-31-C14,500.0,1980-5-31-C14
sg179_mok035_27,500.0,1980-5-31-C14,500.0,1980-5-31-C14
sg180_mok028_27,500.0,1980-5-31-C14,500.0,1980-5-31-C14
sg181_mok022_27,500.0,1980-5-31-C14,500.0,1980-5-31-C14
sg195_mok022_27,500.0,1980-5-31-C14,500.0,1980-5-31-C14
sg196_mok019_30,500.0,1980-5-31-C14,500.0,1980-5-31-C14
shrtg_08n_pr1,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_08n_pr2,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_08s_pr,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_09_pr,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_11_pr,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_17n_nr,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_17n_pr,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_17s_pr,1.0,1980-5-31-C24,1.0,1980-5-31-C24
shrtg_26n_nu1,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26n_nu2,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26n_nu3,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26n_nu4,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26n_nu5,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26n_pu1,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26n_pu2,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26n_pu3,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_nu1,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_nu2,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_nu3,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_nu4,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_pu1,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_pu2,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_pu3,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_pu4,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_pu5,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_26s_pu6,1.0,1980-5-31-C7,1.0,1980-5-31-C7
shrtg_60n_pu,1.0,1980-5-31-C7,1.0,1980-5-31-C7
slack__avoidtrigger_dec_1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__10,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_dec_1__fut__11,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_dec_1__fut__2,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__3,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__4,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__5,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__6,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__7,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_dec_1__fut__8,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_dec_1__fut__9,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_nov_1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__10,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_nov_1__fut__11,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_nov_1__fut__2,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__3,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__4,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__5,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__6,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__7,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_nov_1__fut__8,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_nov_1__fut__9,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_oct_1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__10,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_oct_1__fut__11,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_oct_1__fut__2,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__3,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__4,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__5,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__6,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__7,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__avoidtrigger_oct_1__fut__8,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__avoidtrigger_oct_1__fut__9,15000.0,1981-1-31-C22,15000.0,1981-1-31-C22
slack__balancekcwamwdpin_1,3.0,1980-5-31-C24,3.0,1980-5-31-C24
slack__bals_folsms_shstazone2_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
slack__bals_folsms_shstazone3_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
slack__bals_folsms_shstazone4_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
slack__bals_folsms_shstazone5_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
slack__bals_trntys_shstazone2_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
slack__bals_trntys_shstazone3_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
slack__bals_trntys_shstazone4_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
slack__combineir_11_pr_du_1,7777.0,1980-5-31-C24,7777.0,1980-5-31-C24
slack__conservec_mlrtna_f_1,99999.0,1980-5-31-C19,99999.0,1980-5-31-C19
slack__continuitybec000_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__continuitybec000_pge_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__d_tfr000_bsc005_pge_split_1,99999.0,1980-7-31-C5,99999.0,1980-7-31-C5
slack__deficit_1,99999.0,1980-5-31-C13,99999.0,1980-5-31-C13
slack__eastparkblackbutte_layer2_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__eastparkblackbutte_layer3_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__eastparkblackbutte_layer4_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__eastparkblackbutte_layer5_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__eastparkstonygorge_layer2_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__eastparkstonygorge_layer3_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__eastparkstonygorge_layer4_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__eastparkstonygorge_layer5_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__evap_thrmf_1,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
slack__fixbearflow_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixc_amr004_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_brr004_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_caa003_cvp_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_caa003_cvpded_exp2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_caa003_exp1_1,999.0,1980-5-31-C38,999.0,1980-5-31-C38
slack__fixc_caa003_wts_stg1_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
slack__fixc_caa069_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__fixc_cbc000_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixc_cbd000_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixc_cch003_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixc_clv004_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_csl005_ann_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_dmc000_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_dmc000_cvp_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_dmc000_exp2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_dmc070_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__fixc_dmc116_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__fixc_dmc116_1_2,0.0,1980-5-31-C37,0.0,1980-5-31-C37
slack__fixc_dmc116_2,0.0,1980-5-31-C24,0.0,1980-5-31-C24
slack__fixc_dmc116_2_2,0.0,1980-5-31-C37,0.0,1980-5-31-C37
slack__fixc_dmc116_3,0.0,1980-6-30-C24,0.0,1980-6-30-C24
slack__fixc_ftr003_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr008_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr012_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr014_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr016_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr018_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr021_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr025_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr028_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr029_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr030_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr031_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr036_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr039_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr045_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr048_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr051_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr053_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr059_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr059_wts_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr063_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr067_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr068_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_ftr074_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_klr005_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixc_kswck_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_kswck_whlcv_1,99999.0,1980-5-31-C37,99999.0,1980-5-31-C37
slack__fixc_lwstn_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_mdota_1,0.0,1980-5-31-C24,0.0,1980-5-31-C24
slack__fixc_mok019_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_ntoma_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_ntoma_whlcv_1,99999.0,1980-5-31-C37,99999.0,1980-5-31-C37
slack__fixc_orovl_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_pth007_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixc_sac041_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_sac063_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_sac083_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_sac097_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_sjr070est_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_sjr205_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__fixc_tab000_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_thrmf_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_wkytn_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixc_wkytn_whlcv_1,99999.0,1980-5-31-C37,99999.0,1980-5-31-C37
slack__fixc_wlw005_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixc_yub002_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixc_yub006_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixcccpumping1_1,9999.0,1980-5-31-C35,9999.0,1980-5-31-C35
slack__fixcccpumping_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
slack__fixct_nicolaus_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixct_stevinson_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__fixcvcpumping_1,99999.0,1980-5-31-C37,99999.0,1980-5-31-C37
slack__fixcvpexpcapshare_d1641_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixcvppumping1if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixcvppumping1td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixcvppumping2if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixcvppumping2td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixcvppumping3if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixcvppumping3td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixcvprefuge_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixcvpsl_1,99999.0,1980-5-31-C37,99999.0,1980-5-31-C37
slack__fixd406a_ms_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd408_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd408_cvp_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd408_ds_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd408_ds_exp2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd408_ecc_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd408_p_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd408_p_whl_sb_e2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd408_p_whl_sf_e2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd408_tx_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_abn006_23_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_abn010_24_na2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_abn024_24_na1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_ant010_05_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_ary010_72_pr3_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_ary010_72_pr4_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_ary010_72_pr6_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_bcn005_03_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_bgd000_17n_pr_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_bkr004_nba009_napa_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_bkr004_nba009_scwa_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_bkr004_nba009_smt_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_bkr004_nba009_vpw_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_brr017_23_na_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_brr050_bec000_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_bsl001_18_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_btc012_09_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_btc036_10_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_btc043_10_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_btc045_esl008_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_btl006_03_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa002_50_pa2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa009_dmc007_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa012_71_pu1_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa046_71_pa7_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa046_71_pa7_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa051_caalos_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa066_71_pu2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa069_dmc070_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa069_sluis_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa069_sluis_f_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa069_sluis_s_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa087_73_pa1_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa095_caalos_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa109_73_pa3_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa109_90_pa1_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa143_90_pa1_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa143_90_pa2_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa143_90_pu_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa155_90_pa1_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa156_90_pu_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa165_90_pu_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa172_90_pa1_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixd_caa173_empire_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa173_empire_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa181_kings_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa181_kings_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa183_tulare_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa183_tulare_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa184_dudley_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa184_dudley_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa194_kern_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa194_kern_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa194_kerna_pmi_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa194_kernb_pmi_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa220_caalos_pls_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa239_cvprf_lv_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa239_cvprf_prf_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa242_kern_gwrecharge_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa242_kern_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa242_kern_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa242_kerngwcvpa_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_caa242_kerngwswp_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_caa278_caalos_pls_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa279_kern_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa279_kern_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_caa280_caalos_pls_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbc001_24_na1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbd000_klr005_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_cbd028_08s_pa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbd028_08s_sa3_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbd037_08s_pr_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbd041_08s_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbd041_08s_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbd049_08n_pa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cbd049_08n_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cch030_20_na1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cch052_20_na1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_ccl005_04_pa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_clr009_02_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cow014_03_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_crc002_22_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_crk005_17n_nr_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb009_clrta1_ddwd_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb009_clrta1_ddwd_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb015_kern_bmwd_pag_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb015_kern_bmwd_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb038_obispo_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb038_obispo_pmi_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb103_brbra_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csb103_brbra_pmi_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_csl005_25_na_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixd_cstic_vntra_pco_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cstic_vntra_pmi_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_cwd009_02_na_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_dmc007_caa009_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_dmc011_71_pa8_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_dmc016_wtpjjo_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_dmc021_50_pa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_dmc030_71_pa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixd_dmc034_71_pa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
